neg_pos,token,POS,Wert,Inflektionen
neg,umtauschen,vvinf,-0.0048,"umtauschtest,umtausche,umtauscht,umtauschten,umtauschet,umtauschte,umtausch,umtauschst,umgetauscht,umtauschtet,umtauschest"
neg,umweltschädlich,adjx,-0.0048,"umweltschädlichem,umweltschädlichen,umweltschädlichstem,umweltschädlichsten,umweltschädlicheres,umweltschädlicherer,umweltschädlichst,umweltschädlicher,umweltschädlicheren,umweltschädlichster,umweltschädlicherem,umweltschädliches,umweltschädlichstes,umweltschädliche,umweltschädlichere,umweltschädlichste"
neg,unachtsam,adjx,-0.4488,"unachtsamster,unachtsamstes,unachtsamer,unachtsamst,unachtsames,unachtsamsten,unachtsamem,unachtsamen,unachtsameres,unachtsamerer,unachtsamstem,unachtsame,unachtsamere,unachtsamerem,unachtsameren,unachtsamste"
neg,unangemessen,adjx,-0.4883,"unangemessenstes,unangemessener,unangemessenes,unangemessenster,unangemessene,unangemessenerer,unangemessenerem,unangemessenste,unangemesseneren,unangemessenere,unangemesseneres,unangemessenst,unangemessensten,unangemessenstem,unangemessenem,unangemessenen"
neg,unangenehm,adjx,-0.4691,"unangenehmstes,unangenehmem,unangenehmster,unangenehmen,unangenehmste,unangenehmere,unangenehmsten,unangenehmer,unangenehmes,unangenehmstem,unangenehme,unangenehmerem,unangenehmeren,unangenehmst,unangenehmerer,unangenehmeres"
neg,unanständig,adjx,-0.0441,"unanständigst,unanständigeren,unanständigerem,unanständigen,unanständigem,unanständigerer,unanständiges,unanständiger,unanständigeres,unanständigstes,unanständige,unanständigste,unanständigere,unanständigsten,unanständigstem,unanständigster"
neg,unattraktiv,adjx,-0.4656,NA
neg,unaufgefordert,adjx,-0.0048,"unaufgefordertster,unaufgefordertere,unaufgefordertem,unaufgefordertstes,unaufgeforderten,unaufgeforderteren,unaufgeforderterem,unaufgeforderterer,unaufgeforderteres,unaufgefordertst,unaufgeforderte,unaufgeforderter,unaufgefordertste,unaufgefordertes,unaufgefordertsten,unaufgefordertstem"
neg,unaufhörlich,adjx,-0.0048,"unaufhörlichst,unaufhörliche,unaufhörlichsten,unaufhörlicher,unaufhörliches,unaufhörlichstem,unaufhörlichem,unaufhörlichster,unaufhörlichen,unaufhörlichere,unaufhörlichstes,unaufhörlicheres,unaufhörlicheren,unaufhörlicherem,unaufhörlicherer,unaufhörlichste"
neg,unaufrichtig,adjx,-0.3091,"unaufrichtiges,unaufrichtiger,unaufrichtigere,unaufrichtigstem,unaufrichtigsten,unaufrichtigster,unaufrichtigstes,unaufrichtigem,unaufrichtigen,unaufrichtigst,unaufrichtigste,unaufrichtige,unaufrichtigeres,unaufrichtigerer,unaufrichtigerem,unaufrichtigeren"
neg,unbarmherzig,adjx,-0.3257,"unbarmherzigstes,unbarmherzigster,unbarmherzigsten,unbarmherzigere,unbarmherzigeren,unbarmherziger,unbarmherziges,unbarmherzigerem,unbarmherzigste,unbarmherzigen,unbarmherzigeres,unbarmherzigem,unbarmherzigerer,unbarmherzigst,unbarmherzigstem,unbarmherzige"
neg,unbedacht,adjx,-0.051,"unbedachteren,unbedachtes,unbedachte,unbedachter,unbedachterem,unbedachtest,unbedachtester,unbedachtestes,unbedachtesten,unbedachteste,unbedachtestem,unbedachtem,unbedachten,unbedachterer,unbedachtere,unbedachteres"
neg,unbedeutend,adjx,-0.6134,"unbedeutendst,unbedeutende,unbedeutendste,unbedeutenden,unbedeutenderem,unbedeutendster,unbedeutenderen,unbedeutendstes,unbedeutender,unbedeutendstem,unbedeutendsten,unbedeutendes,unbedeutenderer,unbedeutendere,unbedeutenderes,unbedeutendem"
neg,unbefriedigend,adjx,-0.3343,"unbefriedigenderen,unbefriedigendst,unbefriedigendstem,unbefriedigendsten,unbefriedigenderem,unbefriedigenden,unbefriedigenderer,unbefriedigende,unbefriedigendem,unbefriedigender,unbefriedigendes,unbefriedigendstes,unbefriedigenderes,unbefriedigendster,unbefriedigendere,unbefriedigendste"
neg,unbefriedigt,adjx,-0.319,"unbefriedigteren,unbefriedigtster,unbefriedigtstes,unbefriedigte,unbefriedigtere,unbefriedigtsten,unbefriedigterem,unbefriedigtem,unbefriedigten,unbefriedigtst,unbefriedigter,unbefriedigtes,unbefriedigtstem,unbefriedigteres,unbefriedigterer,unbefriedigtste"
neg,unbefugt,adjx,-0.0048,"unbefugtestes,unbefugtester,unbefugtere,unbefugtestem,unbefugtesten,unbefugtest,unbefugteres,unbefugte,unbefugterer,unbefugteren,unbefugtem,unbefugten,unbefugterem,unbefugtes,unbefugteste,unbefugter"
neg,unbegründet,adjx,-0.4923,"unbegründetstes,unbegründetster,unbegründeterem,unbegründetsten,unbegründetstem,unbegründetst,unbegründeterer,unbegründeteres,unbegründeteren,unbegründetes,unbegründetere,unbegründetste,unbegründete,unbegründeter,unbegründeten,unbegründetem"
neg,unbeliebt,adjx,-0.3266,"unbeliebterer,unbeliebteste,unbeliebtester,unbeliebteres,unbeliebtestes,unbeliebtes,unbeliebter,unbeliebtestem,unbeliebtesten,unbeliebten,unbeliebtem,unbeliebterem,unbeliebteren,unbeliebtest,unbeliebte,unbeliebtere"
neg,unbequem,adjx,-0.0237,"unbequemeres,unbequemerer,unbequemem,unbequemen,unbequemes,unbequemer,unbequemstes,unbequemster,unbequemsten,unbequemstem,unbequemerem,unbequemste,unbequemeren,unbequeme,unbequemst,unbequemere"
neg,unberechtigt,adjx,-0.3393,"unberechtigtere,unberechtigteren,unberechtigtes,unberechtigter,unberechtigtstem,unberechtigterem,unberechtigte,unberechtigtst,unberechtigtsten,unberechtigteres,unberechtigterer,unberechtigtste,unberechtigtster,unberechtigten,unberechtigtstes,unberechtigtem"
neg,unbestimmt,adjx,-0.3322,"unbestimmte,unbestimmtestem,unbestimmtesten,unbestimmteres,unbestimmtester,unbestimmterer,unbestimmtestes,unbestimmterem,unbestimmteren,unbestimmtere,unbestimmtes,unbestimmter,unbestimmtest,unbestimmteste,unbestimmten,unbestimmtem"
neg,unbewiesen,adjx,-0.3113,"unbewieseneres,unbewiesenst,unbewiesener,unbewiesenes,unbewiesenstem,unbewiesensten,unbewiesene,unbewiesenere,unbewiesenste,unbewiesenerem,unbewieseneren,unbewiesenster,unbewiesenem,unbewiesenstes,unbewiesenerer,unbewiesenen"
neg,unbotmäßig,adjx,-0.0048,"unbotmäßiges,unbotmäßiger,unbotmäßigerer,unbotmäßigeres,unbotmäßigen,unbotmäßigem,unbotmäßigsten,unbotmäßigstem,unbotmäßige,unbotmäßigstes,unbotmäßigste,unbotmäßigster,unbotmäßigere,unbotmäßigeren,unbotmäßigerem,unbotmäßigst"
neg,unbrauchbar,adjx,-0.4727,NA
neg,undankbar,adjx,-0.3156,"undankbareren,undankbarerem,undankbarerer,undankbareres,undankbarste,undankbarere,undankbarstes,undankbarem,undankbarster,undankbaren,undankbarst,undankbarsten,undankbare,undankbarer,undankbares,undankbarstem"
neg,undemokratisch,adjx,-0.3259,"undemokratischen,undemokratischem,undemokratische,undemokratischeres,undemokratischst,undemokratischstem,undemokratischsten,undemokratischste,undemokratischster,undemokratischerer,undemokratischere,undemokratischeren,undemokratischstes,undemokratischerem,undemokratischer,undemokratisches"
neg,undiplomatisch,adjx,-0.0048,"undiplomatischstem,undiplomatischerem,undiplomatischsten,undiplomatischstes,undiplomatischster,undiplomatische,undiplomatischst,undiplomatischere,undiplomatischste,undiplomatisches,undiplomatischeren,undiplomatischer,undiplomatischem,undiplomatischerer,undiplomatischen,undiplomatischeres"
neg,undiszipliniert,adjx,-0.0048,"undisziplinierterem,undisziplinierteren,undisziplinierten,undiszipliniertere,undiszipliniertestes,undiszipliniertem,undiszipliniertester,undisziplinierterer,undisziplinierteres,undisziplinierteste,undiszipliniertest,undiszipliniertesten,undisziplinierte,undisziplinierter,undiszipliniertes,undiszipliniertestem"
neg,undurchführbar,adjx,-0.0048,"undurchführbareren,undurchführbarerem,undurchführbarem,undurchführbaren,undurchführbarst,undurchführbarstem,undurchführbare,undurchführbareres,undurchführbarsten,undurchführbarere,undurchführbarerer,undurchführbarstes,undurchführbarster,undurchführbarer,undurchführbares,undurchführbarste"
neg,undurchsichtig,adjx,-0.3279,"undurchsichtigere,undurchsichtiger,undurchsichtige,undurchsichtigem,undurchsichtigen,undurchsichtigerem,undurchsichtigste,undurchsichtiges,undurchsichtigeren,undurchsichtigstes,undurchsichtigst,undurchsichtigster,undurchsichtigeres,undurchsichtigerer,undurchsichtigsten,undurchsichtigstem"
neg,unehrlich,adjx,-0.327,"unehrliche,unehrlichstes,unehrlichster,unehrlicherer,unehrlicheres,unehrlichsten,unehrlichstem,unehrlichere,unehrlicherem,unehrlicheren,unehrlichen,unehrlichem,unehrlichste,unehrlicher,unehrlichst,unehrliches"
neg,uneinig,adjx,-0.0048,"uneinigeren,uneinigerem,uneinigere,uneinigst,uneinigem,uneinigsten,uneinigstem,uneinigen,uneinigster,uneinigerer,uneiniges,uneinigstes,uneiniger,uneinigeres,uneinigste,uneinige"
neg,uneinsichtig,adjx,-0.0048,"uneinsichtigerer,uneinsichtiger,uneinsichtigeres,uneinsichtigste,uneinsichtiges,uneinsichtigsten,uneinsichtigster,uneinsichtigstes,uneinsichtige,uneinsichtigst,uneinsichtigstem,uneinsichtigerem,uneinsichtigen,uneinsichtigere,uneinsichtigem,uneinsichtigeren"
neg,unerbittlich,adjx,-0.3318,"unerbittlichstes,unerbittliche,unerbittlichster,unerbittlichstem,unerbittlichsten,unerbittlichst,unerbittlichste,unerbittlicherer,unerbittlicheres,unerbittlichere,unerbittlichem,unerbittlichen,unerbittlicherem,unerbittliches,unerbittlicher,unerbittlicheren"
neg,unerfreulich,adjx,-0.0453,"unerfreulichster,unerfreulichstes,unerfreulichere,unerfreulicheres,unerfreulicherer,unerfreulicher,unerfreulicherem,unerfreulicheren,unerfreuliches,unerfreulichem,unerfreulichste,unerfreulichen,unerfreuliche,unerfreulichst,unerfreulichstem,unerfreulichsten"
neg,unerhört,adjx,-0.0048,"unerhörtest,unerhörtes,unerhörter,unerhörteres,unerhörteste,unerhörterer,unerhörtere,unerhörte,unerhörteren,unerhörterem,unerhörtester,unerhörtestes,unerhörten,unerhörtestem,unerhörtesten,unerhörtem"
neg,unerklärlich,adjx,-0.0048,"unerklärlicheres,unerklärlicherer,unerklärlichem,unerklärliche,unerklärlichstem,unerklärlichsten,unerklärlichstes,unerklärlichster,unerklärliches,unerklärlicher,unerklärlichste,unerklärlichere,unerklärlicherem,unerklärlichen,unerklärlicheren,unerklärlichst"
neg,unerlaubt,adjx,-0.0048,"unerlaubtester,unerlaubtest,unerlaubtesten,unerlaubtestem,unerlaubterer,unerlaubte,unerlaubteres,unerlaubteren,unerlaubtestes,unerlaubterem,unerlaubteste,unerlaubtem,unerlaubtere,unerlaubten,unerlaubtes,unerlaubter"
neg,unerquicklich,adjx,-0.0048,"unerquicklichstes,unerquickliche,unerquicklichster,unerquicklichere,unerquicklicherem,unerquicklicheren,unerquicklichstem,unerquicklichsten,unerquicklicherer,unerquicklichste,unerquicklicheres,unerquicklichst,unerquickliches,unerquicklicher,unerquicklichem,unerquicklichen"
neg,unerträglich,adjx,-0.3454,"unerträglichstes,unerträglichere,unerträglicherer,unerträglichen,unerträglichem,unerträglichstem,unerträglichsten,unerträgliche,unerträgliches,unerträglicher,unerträglichste,unerträglichster,unerträglicheres,unerträglichst,unerträglicherem,unerträglicheren"
neg,unerwartet,adjx,-0.0349,"unerwartete,unerwarteterer,unerwartetere,unerwarteteres,unerwartetstes,unerwartetst,unerwarteteren,unerwarteterem,unerwartetstem,unerwartetsten,unerwartetster,unerwarteten,unerwartetem,unerwartetste,unerwartetes,unerwarteter"
neg,unerwiesen,adjx,-0.0048,NA
neg,unerwünscht,adjx,-0.3413,"unerwünschteres,unerwünschte,unerwünschterer,unerwünschtestem,unerwünschtere,unerwünschterem,unerwünschteren,unerwünschteste,unerwünschtem,unerwünschtest,unerwünschtesten,unerwünschtes,unerwünschter,unerwünschtestes,unerwünschtester,unerwünschten"
neg,unfair,adjx,-0.8827,"unfairen,unfairere,unfairste,unfairem,unfaireres,unfaireren,unfairerem,unfaire,unfairer,unfairerer,unfaires,unfairstem,unfairsten,unfairstes,unfairst,unfairster"
neg,unfein,adjx,-0.0048,"unfeiner,unfeinerer,unfeines,unfeinerem,unfeineren,unfeineres,unfeinem,unfeinen,unfeinste,unfeinster,unfeinstes,unfeinere,unfeinst,unfeinstem,unfeinsten,unfeine"
neg,unfreiwillig,adjx,-0.3382,"unfreiwilligstem,unfreiwilligsten,unfreiwilliges,unfreiwilliger,unfreiwilligste,unfreiwilligem,unfreiwilligster,unfreiwilligen,unfreiwilligstes,unfreiwilligeren,unfreiwilligerem,unfreiwilligeres,unfreiwilligst,unfreiwilligerer,unfreiwilligere,unfreiwillige"
neg,unfreundlich,adjx,-0.3407,"unfreundliche,unfreundlicher,unfreundliches,unfreundlichem,unfreundlichen,unfreundlichere,unfreundlichstes,unfreundlichst,unfreundlichste,unfreundlicheres,unfreundlichster,unfreundlicherer,unfreundlichstem,unfreundlichsten,unfreundlicheren,unfreundlicherem"
neg,unfähig,adjx,-0.4787,"unfähige,unfähigerer,unfähigeres,unfähigeren,unfähigerem,unfähigste,unfähigem,unfähigen,unfähigst,unfähigstem,unfähigsten,unfähigstes,unfähiger,unfähigere,unfähiges,unfähigster"
neg,ungebeten,adjx,-0.0048,"ungebetenster,ungebetene,ungebetnere,ungebetenstes,ungebetenere,ungebetneres,ungebetenerem,ungebetnerer,ungebeteneren,ungebetenen,ungebetenem,ungebetneren,ungebetenerer,ungebetnerem,ungebeteneres,ungebetenste,ungebetener,ungebetenes,ungebetenst,ungebetenstem,ungebetensten,ungebetner"
neg,ungebührlich,adjx,-0.0048,"ungebührliche,ungebührlichst,ungebührlicheres,ungebührlicherer,ungebührlicherem,ungebührlicheren,ungebührlichster,ungebührlichstes,ungebührlicher,ungebührliches,ungebührlichem,ungebührlichen,ungebührlichere,ungebührlichste,ungebührlichstem,ungebührlichsten"
neg,ungedeckt,adjx,-0.0048,"ungedecktem,ungedecktst,ungedeckten,ungedecktere,ungedecktstem,ungedecktsten,ungedeckteres,ungedecktste,ungedeckterer,ungedecktster,ungedecktstes,ungedeckteren,ungedeckterem,ungedeckte,ungedecktes,ungedeckter"
neg,ungeduldig,adjx,-0.0405,"ungeduldigerem,ungeduldigeren,ungeduldigerer,ungeduldigeres,ungeduldigst,ungeduldigste,ungeduldigsten,ungeduldiger,ungeduldigster,ungeduldigstes,ungeduldigere,ungeduldiges,ungeduldigem,ungeduldige,ungeduldigen,ungeduldigstem"
neg,ungeeignet,adjx,-0.6394,"ungeeignete,ungeeignetster,ungeeignetere,ungeeignetst,ungeeignetsten,ungeeignetstem,ungeeigneterer,ungeeigneter,ungeeignetes,ungeeignetem,ungeeigneten,ungeeigneteres,ungeeignetste,ungeeignetstes,ungeeigneterem,ungeeigneteren"
neg,ungeheuer,adjx,-0.0048,"ungeheureren,ungeheuersten,ungeheurerem,ungeheurere,ungeheuerstes,ungeheuerster,ungeheuerste,ungeheureres,ungeheuerstem,ungeheurerer,ungeheure,ungeheuerst,ungeheuren,ungeheurem,ungeheures,ungeheurer"
neg,ungeheuerlich,adjx,-0.0048,"ungeheuerlichen,ungeheuerlichem,ungeheuerlicherem,ungeheuerlicheren,ungeheuerlicher,ungeheuerliche,ungeheuerliches,ungeheuerlichsten,ungeheuerlichstem,ungeheuerlichstes,ungeheuerlichster,ungeheuerlicherer,ungeheuerlichste,ungeheuerlicheres,ungeheuerlichere,ungeheuerlichst"
neg,ungehobelt,adjx,-0.0048,"ungehobeltem,ungehobelten,ungehobelter,ungehobeltste,ungehobeltes,ungehobelteres,ungehobeltere,ungehobelterer,ungehobelterem,ungehobelteren,ungehobeltstes,ungehobeltster,ungehobeltst,ungehobelte,ungehobeltstem,ungehobeltsten"
neg,ungehorsam,adjx,-0.3176,"ungehorsame,ungehorsameren,ungehorsamerem,ungehorsamst,ungehorsamerer,ungehorsamere,ungehorsameres,ungehorsamsten,ungehorsamstem,ungehorsames,ungehorsamer,ungehorsamen,ungehorsamstes,ungehorsamster,ungehorsamem,ungehorsamste"
neg,ungeliebt,adjx,-0.4532,"ungeliebtere,ungeliebte,ungeliebten,ungeliebtestes,ungeliebtester,ungeliebtem,ungeliebtesten,ungeliebtes,ungeliebter,ungeliebtestem,ungeliebteres,ungeliebterer,ungeliebtest,ungeliebteste,ungeliebteren,ungeliebterem"
neg,ungemütlich,adjx,-0.0313,"ungemütlicheres,ungemütliches,ungemütliche,ungemütlicherer,ungemütlicher,ungemütlichem,ungemütlichen,ungemütlicheren,ungemütlicherem,ungemütlichst,ungemütlichste,ungemütlichster,ungemütlichstes,ungemütlichere,ungemütlichstem,ungemütlichsten"
neg,ungenau,adjx,-0.497,"ungenaue,ungenaues,ungenauer,ungenauere,ungenauesten,ungenauestem,ungenauest,ungenauste,ungenauem,ungenaust,ungenauen,ungenauestes,ungenauester,ungenaustes,ungenaueren,ungenauerem,ungenauster,ungenauerer,ungenaueres,ungenaueste,ungenaustem,ungenausten"
neg,ungeordnet,adjx,-0.0048,"ungeordnetste,ungeordnetstes,ungeordneteren,ungeordneterem,ungeordnetster,ungeordneterer,ungeordnete,ungeordneteres,ungeordnetem,ungeordnetsten,ungeordnetstem,ungeordneten,ungeordneter,ungeordnetst,ungeordnetere,ungeordnetes"
neg,ungerecht,adjx,-0.7844,"ungerechter,ungerechtes,ungerechteste,ungerechterem,ungerechteren,ungerechtestes,ungerechtester,ungerechte,ungerechtestem,ungerechterer,ungerechtere,ungerechtesten,ungerechtest,ungerechteres,ungerechtem,ungerechten"
neg,ungerechtfertigt,adjx,-0.4701,"ungerechtfertigteren,ungerechtfertigtste,ungerechtfertigterem,ungerechtfertigterer,ungerechtfertigteres,ungerechtfertigte,ungerechtfertigtes,ungerechtfertigter,ungerechtfertigtem,ungerechtfertigten,ungerechtfertigtst,ungerechtfertigtsten,ungerechtfertigtere,ungerechtfertigtstem,ungerechtfertigtstes,ungerechtfertigtster"
neg,ungeschickt,adjx,-0.6087,"ungeschicktes,ungeschicktester,ungeschickter,ungeschicktestem,ungeschicktesten,ungeschickterem,ungeschicktest,ungeschickteren,ungeschicktere,ungeschickteres,ungeschickterer,ungeschickte,ungeschickten,ungeschickteste,ungeschicktestes,ungeschicktem"
neg,ungeschminkt,adjx,-0.0048,"ungeschminktestem,ungeschminktesten,ungeschminkterem,ungeschminkteste,ungeschminktere,ungeschminktester,ungeschminkte,ungeschminktestes,ungeschminkten,ungeschminktem,ungeschminkter,ungeschminkteren,ungeschminktes,ungeschminkterer,ungeschminkteres,ungeschminktest"
neg,ungesetzlich,adjx,-0.0048,"ungesetzliche,ungesetzlichstes,ungesetzlichere,ungesetzlichste,ungesetzlichster,ungesetzlicheres,ungesetzlicherer,ungesetzlichsten,ungesetzlichstem,ungesetzlicheren,ungesetzlichst,ungesetzlichen,ungesetzlicherem,ungesetzlichem,ungesetzliches,ungesetzlicher"
neg,ungesund,adjx,-0.1793,"ungesündestem,ungesündesten,ungesündestes,ungesunderen,ungesündester,ungesunderem,ungesündeste,ungesundester,ungesunderes,ungesundestes,ungesunderer,ungesundesten,ungesundem,ungesündest,ungesundere,ungesunder,ungesundes,ungesunden,ungesundest,ungesündere,ungesunde,ungesünderes,ungesünderer,ungesundeste,ungesünderen,ungesundestem,ungesünderem,ungesünder"
neg,ungewohnt,adjx,-0.0243,"ungewohntesten,ungewohntester,ungewohnterer,ungewohntestes,ungewohnteres,ungewohnteren,ungewohnterem,ungewohntere,ungewohnte,ungewohntem,ungewohnteste,ungewohntest,ungewohntes,ungewohnter,ungewohntestem,ungewohnten"
neg,ungewollt,adjx,-0.4781,"ungewolltste,ungewollten,ungewolltst,ungewolltem,ungewollterer,ungewolltstes,ungewolltster,ungewolltere,ungewollteren,ungewollterem,ungewollte,ungewolltstem,ungewolltsten,ungewollteres,ungewolltes,ungewollter"
neg,ungezogen,adjx,-0.3124,"ungezogene,ungezogener,ungezogenes,ungezogenste,ungezogenstem,ungezogensten,ungezogenst,ungezognerem,ungezogenster,ungezogneren,ungezogenstes,ungezogneres,ungezognerer,ungezognere,ungezogenen,ungezogeneren,ungezogenem,ungezogner,ungezogenere,ungezogenerem,ungezogenerer,ungezogeneres"
neg,ungeübt,adjx,-0.0048,"ungeübten,ungeübtere,ungeübteste,ungeübter,ungeübterer,ungeübtes,ungeübteres,ungeübtest,ungeübtestes,ungeübtester,ungeübte,ungeübtesten,ungeübteren,ungeübterem,ungeübtestem,ungeübtem"
neg,unglaubwürdig,adjx,-0.2007,"unglaubwürdigst,unglaubwürdigere,unglaubwürdigstem,unglaubwürdigsten,unglaubwürdigerer,unglaubwürdige,unglaubwürdigeres,unglaubwürdigeren,unglaubwürdigerem,unglaubwürdiges,unglaubwürdiger,unglaubwürdigem,unglaubwürdigen,unglaubwürdigster,unglaubwürdigste,unglaubwürdigstes"
neg,ungleich,adjx,-0.0048,"ungleicherem,ungleicheren,ungleicher,ungleiches,ungleichst,ungleichen,ungleichem,ungleichstem,ungleichsten,ungleichstes,ungleichster,ungleichste,ungleichere,ungleicherer,ungleiche,ungleicheres"
neg,unglücklich,adjx,-0.301,"unglücklichsten,unglücklichstem,unglücklichstes,unglücklichster,unglückliche,unglücklichst,unglücklicherem,unglücklicheren,unglücklicherer,unglücklichere,unglücklicheres,unglücklichste,unglückliches,unglücklicher,unglücklichen,unglücklichem"
